SCATS Number,Date,hour,hour_sin,hour_cos,day_sin,day_cos,is_weekend,lat_scaled,lon_scaled,traffic_volume
0970,2006-10-02,16,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,4426
0970,2006-10-02,17,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,4901
0970,2006-10-02,18,-1.0,-1.8369701987210297e-16,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,3855
0970,2006-10-02,19,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,2462
0970,2006-10-02,20,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,1683
0970,2006-10-02,21,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,1339
0970,2006-10-02,22,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,978
0970,2006-10-02,23,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,540
0970,2006-10-03,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,233
0970,2006-10-03,1,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,130
0970,2006-10-03,2,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,88
0970,2006-10-03,3,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,88
0970,2006-10-03,4,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,144
0970,2006-10-03,5,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,486
0970,2006-10-03,6,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,1974
0970,2006-10-03,7,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,4419
0970,2006-10-03,8,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,5077
0970,2006-10-03,9,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3897
0970,2006-10-03,10,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3280
0970,2006-10-03,11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3264
0970,2006-10-03,12,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3298
0970,2006-10-03,13,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3273
0970,2006-10-03,14,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,3696
0970,2006-10-03,15,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,4113
0970,2006-10-03,16,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,4677
0970,2006-10-03,17,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,4949
0970,2006-10-03,18,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,4245
0970,2006-10-03,19,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,2696
0970,2006-10-03,20,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,1805
0970,2006-10-03,21,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,1672
0970,2006-10-03,22,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,1181
0970,2006-10-03,23,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,-2.3129838794115534,1.3891761145954393,655
0970,2006-10-04,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,233
0970,2006-10-04,1,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,123
0970,2006-10-04,2,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,77
0970,2006-10-04,3,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,66
0970,2006-10-04,4,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,123
0970,2006-10-04,5,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,439
0970,2006-10-04,6,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,1791
0970,2006-10-04,7,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3593
0970,2006-10-04,8,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,4041
0970,2006-10-04,9,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3239
0970,2006-10-04,10,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2789
0970,2006-10-04,11,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2618
0970,2006-10-04,12,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2722
0970,2006-10-04,13,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2735
0970,2006-10-04,14,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2656
0970,2006-10-04,15,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3135
0970,2006-10-04,16,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3451
0970,2006-10-04,17,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3676
0970,2006-10-04,18,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,3197
0970,2006-10-04,19,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,2121
0970,2006-10-04,20,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,1464
0970,2006-10-04,21,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,1275
0970,2006-10-04,22,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,985
0970,2006-10-04,23,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,-2.314222008763005,1.395710010001585,588
0970,2006-10-05,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,332
0970,2006-10-05,1,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,174
0970,2006-10-05,2,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,96
0970,2006-10-05,3,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,74
0970,2006-10-05,4,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,167
0970,2006-10-05,5,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,453
0970,2006-10-05,6,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,1851
0970,2006-10-05,7,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,4079
0970,2006-10-05,8,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,4724
0970,2006-10-05,9,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3951
0970,2006-10-05,10,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3304
0970,2006-10-05,11,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3482
0970,2006-10-05,12,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3377
0970,2006-10-05,13,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3436
0970,2006-10-05,14,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3599
0970,2006-10-05,15,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,4276
0970,2006-10-05,16,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,4863
0970,2006-10-05,17,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,5070
0970,2006-10-05,18,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,4466
0970,2006-10-05,19,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,3062
0970,2006-10-05,20,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,2227
0970,2006-10-05,21,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,2063
0970,2006-10-05,22,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,1331
0970,2006-10-05,23,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,-2.3129838794115534,1.3891761145954393,770
0970,2006-10-06,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,323
0970,2006-10-06,1,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,188
0970,2006-10-06,2,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,119
0970,2006-10-06,3,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,111
0970,2006-10-06,4,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,159
0970,2006-10-06,5,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,455
0970,2006-10-06,6,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,1928
0970,2006-10-06,7,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,4153
0970,2006-10-06,8,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,4883
0970,2006-10-06,9,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3749
0970,2006-10-06,10,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3339
0970,2006-10-06,11,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3591
0970,2006-10-06,12,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3296
0970,2006-10-06,13,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3603
0970,2006-10-06,14,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3761
0970,2006-10-06,15,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,4472
0970,2006-10-06,16,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,4811
0970,2006-10-06,17,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,5116
0970,2006-10-06,18,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,4637
0970,2006-10-06,19,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,3267
0970,2006-10-06,20,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,2066
0970,2006-10-06,21,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,1996
0970,2006-10-06,22,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,1435
0970,2006-10-06,23,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,-2.3129838794115534,1.3891761145954393,1168
0970,2006-10-07,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,718
0970,2006-10-07,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,454
0970,2006-10-07,2,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,300
0970,2006-10-07,3,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,248
0970,2006-10-07,4,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,194
0970,2006-10-07,5,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,315
0970,2006-10-07,6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,856
0970,2006-10-07,7,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,1386
0970,2006-10-07,8,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,2555
0970,2006-10-07,9,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3355
0970,2006-10-07,10,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3925
0970,2006-10-07,11,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,4261
0970,2006-10-07,12,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,4488
0970,2006-10-07,13,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,4246
0970,2006-10-07,14,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3989
0970,2006-10-07,15,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3821
0970,2006-10-07,16,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3886
0970,2006-10-07,17,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3950
0970,2006-10-07,18,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,3716
0970,2006-10-07,19,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,2548
0970,2006-10-07,20,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,1678
0970,2006-10-07,21,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,1465
0970,2006-10-07,22,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,1417
0970,2006-10-07,23,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1,-2.3129838794115534,1.3891761145954393,1476
0970,2006-10-08,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,1051
0970,2006-10-08,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,642
0970,2006-10-08,2,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,376
0970,2006-10-08,3,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,245
0970,2006-10-08,4,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,191
0970,2006-10-08,5,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,230
0970,2006-10-08,6,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,588
0970,2006-10-08,7,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,831
0970,2006-10-08,8,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,1277
0970,2006-10-08,9,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,2279
0970,2006-10-08,10,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,2912
0970,2006-10-08,11,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3566
0970,2006-10-08,12,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3906
0970,2006-10-08,13,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3760
0970,2006-10-08,14,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3611
0970,2006-10-08,15,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3526
0970,2006-10-08,16,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3364
0970,2006-10-08,17,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,3522
0970,2006-10-08,18,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,2614
0970,2006-10-08,19,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,1719
0970,2006-10-08,20,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,1456
0970,2006-10-08,21,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,1192
0970,2006-10-08,22,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,829
0970,2006-10-08,23,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1,-2.3129838794115534,1.3891761145954393,507
0970,2006-10-09,0,0.0,1.0,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,257
0970,2006-10-09,1,0.25881904510252074,0.9659258262890683,0.0,1.0,0,-2.3129838794115534,1.3891761145954393,131
